201507050153,110,8,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,74,57,1015,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507050253,120,5,***,722,CLR,*,*,*,7,**,**,**,**,**,**,**,**,*,72,58,1015.7,30.02,994.1,***,***,0,*****,*****,***** **,**,,,
201507050300,120,5,***,***,***,*,*,*,6.9,**,**,**,**,**,**,**,**,*,72,58,1015.7,*****,994.1,***,***,*****,*****,*****,***** **,**,,,
201507050331,***,0,***,722,SCT,*,*,*,7,**,**,**,**,**,**,**,**,*,72,58,******,30.03,994.5,***,***,*****,*****,*****,***** **,**,,,
201507050353,***,0,***,722,SCT,*,*,*,5,**,**,**,**,5,4,**,**,*,73,58,1015.9,30.03,994.5,***,***,0,*****,*****,***** **,**,,,
201507050453,***,0,***,722,SCT,*,*,*,4,**,**,**,**,5,4,**,**,*,72,58,1015.9,30.03,994.5,***,***,0,*****,*****,***** **,**,,,
201507050553,***,0,***,722,SCT,*,*,*,4,**,**,**,**,5,4,**,**,*,71,58,1016,30.03,994.5,79,71,0,*****,*****,***** **,**,,,
201507050653,***,0,***,722,SCT,*,*,*,4,**,**,**,**,5,4,**,**,*,69,58,1016.4,30.04,994.8,***,***,0,*****,*****,***** **,**,,,
201507050753,***,0,***,722,SCT,*,*,*,5,**,**,**,**,5,4,**,**,*,69,59,1016.7,30.05,995.1,***,***,0,*****,*****,***** **,**,,,
201507050853,***,0,***,722,SCT,*,*,*,6,**,**,**,**,5,4,**,**,*,68,60,1016.9,30.06,995.5,***,***,0,*****,*****,***** **,**,,,
201507050900,***,0,***,***,***,*,*,*,5.6,4,**,**,**,**,**,**,**,*,68,60,1016.9,*****,995.4,***,***,*****,*****,*****,***** **,**,,,
201507050953,***,0,***,722,CLR,*,*,*,6,5,**,**,**,5,**,**,**,*,68,60,1017.2,30.06,995.5,***,***,0,*****,*****,***** **,**,,,
201507051053,220,3,***,722,CLR,*,*,*,7,**,**,**,**,**,**,**,**,*,66,59,1017.3,30.07,995.8,***,***,0,*****,*****,***** **,**,,,
201507051153,210,3,***,722,SCT,*,*,*,4,5,**,**,**,5,**,**,**,*,69,61,1017.8,30.08,996.1,71,65,0,*****,*****,***** **,**,,,
201507051253,250,5,***,722,CLR,*,*,*,8,**,**,**,**,**,**,**,**,*,73,62,1018.1,30.09,996.5,***,***,0,*****,*****,***** **,**,,,
201507051353,230,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,62,1017.8,30.09,996.5,***,***,0,*****,*****,***** **,**,,,
201507051453,240,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,62,1017.7,30.08,996.1,***,***,0,*****,*****,***** **,**,,,
